TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20230803,108,2.1,1790,25,4.0,1327,29,6.5,1431,29.5,33.8,1446,25.8,615,22.5,33.5,22.3,67.0,54.0,1557,27.2,7.7,5.4,-9.0,995.9,1005.5,1007.2,800,1003.9,1748,3.9,11.0,14.0,-9.0,25.4,3.19,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,28.3,25.9,24.7,19.5,16.3
20230804,108,1.9,1658,27,3.9,1732,34,7.3,1413,30.0,34.4,1634,26.5,520,23.1,34.8,23.0,67.6,53.0,1539,28.3,7.5,5.2,-9.0,994.2,1003.7,1005.6,5,1002.1,1740,4.3,9.6,14.0,-9.0,23.13,2.92,1000,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,28.3,26.0,24.8,19.5,16.3
20230805,108,2.0,1753,32,4.7,2042,34,7.0,2035,30.3,34.9,1548,26.4,611,23.7,36.7,22.6,69.0,50.0,1530,29.4,8.0,5.6,-9.0,990.6,1000.1,1002.3,1,997.5,1758,2.8,12.7,14.0,-9.0,27.31,3.49,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,28.5,26.1,24.9,19.6,16.4
20230806,108,1.7,1450,29,7.7,1606,18,11.9,1554,29.8,33.0,1403,27.0,1606,25.1,31.9,24.1,76.5,63.0,1431,31.9,4.4,3.1,-9.0,988.3,997.7,999.2,1,996.0,1531,5.8,3.8,13.9,-9.0,12.95,1.64,1300,4.9,4.9,1.58,4.9,1511,3.7,1556,-9.0,-9,-9.0,-9,-9.0,-9,28.7,26.2,25.0,19.6,16.4
20230807,108,2.7,2310,5,4.5,1850,7,8.1,2230,30.4,34.6,1546,27.3,540,23.8,30.4,24.9,68.4,56.0,1556,29.5,6.0,4.2,-9.0,989.5,999.0,1000.5,2349,997.1,1539,4.4,5.8,13.9,-9.0,15.83,2.37,900,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,28.6,26.3,25.1,19.6,16.5
20230808,108,2.9,2496,5,4.3,2214,5,7.8,844,30.9,35.8,1600,26.4,553,22.2,35.3,23.2,60.5,47.0,1505,26.7,8.3,5.8,-9.0,992.2,1001.7,1003.2,2333,1000.3,1531,2.4,11.0,13.9,-9.0,23.96,3.2,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,28.6,26.4,25.2,19.7,16.5
20230809,108,3.2,2776,7,5.9,2114,7,10.6,2244,28.3,31.6,1102,25.1,2358,21.7,30.8,23.0,67.6,57.0,1106,25.9,4.6,3.2,-9.0,993.7,1003.3,1004.3,805,1001.9,1749,8.0,3.3,13.9,-9.0,13.66,2.26,1000,0.2,5.2,1.58,0.2,-9,0.2,-9,-9.0,-9,-9.0,-9,-9.0,-9,28.8,26.5,25.3,19.7,16.5
20230810,108,3.7,3183,34,8.9,1536,34,18.1,1616,22.2,25.1,1,20.9,1954,20.8,22.8,20.6,91.9,80.0,50,24.5,1.0,0.7,-9.0,986.1,995.8,1003.1,1,991.6,1731,10.0,0.0,13.8,-9.0,2.42,0.36,900,86.1,100.2,24.0,13.6,1618,3.7,1635,-9.0,-9,-9.0,-9,-9.0,-9,28.4,26.5,25.3,19.8,16.6
20230811,108,2.3,1983,20,6.2,521,20,13.0,701,23.5,24.9,1703,21.6,1,22.2,23.5,21.7,93.1,83.0,2210,26.8,1.3,0.9,-9.0,988.9,998.6,1002.1,2158,992.9,1,10.0,0.0,13.8,-9.0,3.94,0.61,1400,46.7,27.8,21.5,13.6,1035,3.4,1116,-9.0,-9,-9.0,-9,-9.0,-9,26.5,26.7,26.0,20.2,16.6
20230812,108,1.9,1611,16,3.2,841,11,5.4,749,23.3,24.1,1,22.5,2247,21.7,23.9,20.9,91.0,82.0,1044,25.9,1.6,1.1,-9.0,993.8,1003.5,1004.8,2247,1001.7,215,8.9,0.1,13.7,-9.0,4.19,0.67,1700,1.5,1.3,14.42,1.2,1438,0.5,1524,-9.0,-9,-9.0,-9,-9.0,-9,26.0,26.3,26.6,22.1,16.7
20230813,108,1.7,1460,14,2.8,1209,11,5.6,1249,27.0,31.1,1745,22.6,1,22.3,27.4,21.8,76.9,58.0,1641,26.9,4.8,3.4,-9.0,994.5,1004.1,1005.1,2339,1002.9,1743,8.3,2.7,13.7,-9.0,17.49,2.8,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.9,26.0,26.3,21.8,16.8
20230814,108,1.6,1408,27,3.9,1822,25,6.4,1633,28.1,31.9,1425,24.8,602,23.1,28.2,21.9,75.4,60.0,1445,28.3,4.5,3.1,-9.0,995.6,1005.2,1006.4,919,1004.0,1733,4.0,3.9,13.7,-9.0,13.71,2.23,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.5,25.8,26.0,21.4,16.9
20230815,108,2.3,1956,32,4.7,1654,29,7.1,1538,28.6,32.7,1503,24.7,612,22.7,30.9,22.1,71.4,58.0,1512,27.7,6.3,4.4,-9.0,994.6,1004.2,1006.4,747,1002.2,1748,6.5,7.7,13.7,-9.0,21.84,3.05,1400,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.8,25.7,25.8,21.1,16.9
20230816,108,2.1,1834,27,3.8,1714,25,6.5,1714,27.3,31.6,1352,24.7,540,21.7,28.1,21.9,72.0,58.0,1253,26.0,4.8,3.3,-9.0,993.7,1003.3,1004.6,2319,1001.6,1622,4.5,3.7,13.6,-9.0,15.46,3.37,1200,0.3,0.3,0.92,0.3,1710,0.3,1715,-9.0,-9,-9.0,-9,-9.0,-9,27.2,25.8,25.6,21.0,17.0
20230817,108,1.7,1426,14,3.2,1323,14,6.4,1118,28.2,32.4,1349,24.5,615,22.6,29.8,21.2,73.0,52.0,1416,27.4,5.5,3.8,-9.0,994.6,1004.2,1005.5,2252,1002.9,1727,4.6,6.2,13.6,-9.0,18.24,3.06,1100,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.3,25.8,25.6,20.9,17.0
20230818,108,1.9,1677,27,3.9,1558,27,6.6,1550,29.1,33.3,1413,25.5,547,23.3,32.1,22.9,72.1,56.0,1423,28.7,5.8,4.1,-9.0,996.3,1005.9,1007.7,2356,1004.6,1514,3.1,7.3,13.5,-9.0,19.56,3.01,1100,0.1,0.1,0.67,0.1,-9,0.1,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.5,25.9,25.5,20.8,17.0
20230819,108,1.9,1681,27,4.1,1718,25,7.0,1745,29.1,33.6,1528,26.4,620,22.5,32.8,23.0,68.9,54.0,1521,27.3,6.2,4.4,-9.0,999.5,1009.1,1010.9,2349,1007.7,1,3.9,9.1,13.5,-9.0,21.24,2.96,1100,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.8,26.0,25.5,20.8,17.1
20230820,108,1.6,1341,18,3.1,1342,16,6.1,1335,28.3,31.8,1348,25.5,459,22.5,31.3,22.3,71.8,56.0,1521,27.3,5.1,3.6,-9.0,1000.8,1010.5,1011.8,850,1009.1,1753,7.3,3.6,13.5,-9.0,15.87,2.92,1300,0.0,0.0,1.83,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.9,26.1,25.5,20.8,17.1
20230821,108,2.4,2053,20,5.4,1533,20,10.1,1526,29.5,33.6,1402,26.0,614,23.2,32.6,22.8,69.8,55.0,1253,28.5,6.0,4.2,-9.0,997.1,1006.7,1010.3,1,1004.6,1721,6.6,6.4,13.4,-9.0,19.04,2.75,1100,0.0,0.3,1.17,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.9,26.1,25.5,20.8,17.1
20230822,108,2.4,2092,16,7.2,1458,14,11.7,1454,27.6,32.2,1356,25.8,2220,23.8,28.1,24.2,80.3,61.0,1343,29.4,3.4,2.4,-9.0,993.8,1003.3,1005.5,1,1001.3,1438,9.0,1.3,13.4,-9.0,10.5,2.58,1300,42.6,42.4,7.75,29.0,1703,21.5,1703,-9.0,-9,-9.0,-9,-9.0,-9,28.1,26.2,25.5,20.8,17.2
20230823,108,2.2,1912,25,4.4,1111,25,7.6,1227,24.8,27.2,932,23.2,2400,23.2,25.8,23.0,91.3,80.0,954,28.5,1.4,1.0,-9.0,995.2,1004.9,1006.7,2140,1003.3,143,9.6,0.1,13.4,-9.0,3.33,0.61,900,41.8,46.9,17.58,15.6,1154,9.7,1200,-9.0,-9,-9.0,-9,-9.0,-9,27.9,26.3,25.6,20.8,17.2
20230824,108,2.8,2431,5,4.1,1505,5,7.5,1501,25.1,27.8,1419,22.3,434,22.2,27.4,22.3,84.8,75.0,1413,26.8,3.5,2.4,-9.0,996.0,1005.6,1006.7,1024,1004.6,1640,9.0,1.5,13.3,-9.0,12.56,2.32,1300,5.2,0.0,4.33,4.3,336,1.2,346,-9.0,-9,-9.0,-9,-9.0,-9,27.3,26.5,26.1,21.5,17.2
20230825,108,2.6,2245,27,4.7,1440,27,8.3,1407,26.5,30.0,1618,24.0,555,22.1,29.3,21.3,77.9,60.0,1621,26.6,6.0,4.2,-9.0,997.2,1006.9,1009.0,2357,1004.9,116,5.0,8.3,13.3,-9.0,20.42,2.92,1300,0.0,-9.0,0.17,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.3,26.4,26.2,21.7,17.3
20230826,108,1.8,1579,27,4.0,1605,29,6.8,1616,26.4,30.3,1545,23.3,636,20.7,29.3,19.5,72.3,49.0,1317,24.4,5.7,4.0,-9.0,999.3,1009.0,1010.1,623,1007.6,1625,6.4,7.3,13.2,-9.0,19.84,2.73,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.4,26.3,26.1,21.6,17.3
20230827,108,1.8,1573,5,3.2,2342,5,5.4,2342,26.1,29.6,1613,22.7,505,21.2,27.0,19.4,75.0,62.0,1620,25.2,3.4,2.4,-9.0,998.4,1008.1,1009.2,810,1006.8,1440,8.9,1.2,13.2,-9.0,12.0,1.47,1000,0.0,6.1,5.67,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.4,26.3,26.0,21.4,17.4
20230828,108,3.3,2892,5,5.1,1832,5,9.4,1830,22.7,25.6,1,20.8,853,20.5,23.1,20.8,87.5,73.0,35,24.1,1.7,1.2,-9.0,997.0,1006.8,1009.4,950,1004.4,1824,10.0,0.0,13.2,-9.0,3.99,0.61,1200,10.4,7.0,20.67,2.9,722,0.7,801,-9.0,-9,-9.0,-9,-9.0,-9,27.2,26.2,25.9,21.3,17.4
20230829,108,2.1,1855,11,3.9,902,11,9.6,901,23.9,25.5,1029,22.5,2034,22.0,24.3,21.6,89.6,80.0,624,26.5,1.1,0.7,-9.0,995.2,1004.9,1008.2,2337,1002.9,1235,9.4,0.0,13.1,-9.0,2.87,0.55,1500,54.8,52.4,16.92,27.2,1058,7.0,1131,-9.0,-9,-9.0,-9,-9.0,-9,26.6,26.1,25.9,21.3,17.5
20230830,108,1.1,978,18,2.4,2307,16,3.5,2106,22.8,24.5,1230,21.5,2353,20.7,23.5,20.6,88.0,75.0,1220,24.4,1.5,1.0,-9.0,999.0,1008.8,1009.9,2347,1007.8,1453,9.8,0.0,13.1,-9.0,4.42,1.09,1100,3.5,3.2,10.42,2.3,1616,1.4,1618,-9.0,-9,-9.0,-9,-9.0,-9,26.1,26.1,26.2,22.3,17.5
20230831,108,1.3,1142,29,3.5,1651,29,5.8,1642,23.9,28.9,1534,21.0,547,19.2,26.0,17.6,76.9,48.0,1522,22.3,5.4,3.8,-9.0,1000.4,1010.2,1011.5,2221,1009.1,1508,6.0,7.0,13.1,-9.0,18.53,3.23,1300,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.9,25.9,26.1,22.2,17.6
20230901,108,2.0,1705,27,3.7,1158,34,6.4,1340,24.5,29.6,1543,19.7,610,18.3,26.8,15.2,70.6,42.0,1403,21.0,7.2,5.1,-9.0,1001.8,1011.6,1012.6,926,1010.1,1551,0.5,12.1,13.0,-9.0,24.59,3.17,1300,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.9,25.7,25.9,22.0,17.6
20230902,108,1.6,1425,2,3.7,1522,32,5.6,1514,25.4,30.8,1536,19.7,639,17.5,28.1,14.3,63.9,39.0,1557,20.0,6.7,4.7,-9.0,1001.5,1011.2,1012.5,701,1009.6,1503,4.6,11.3,13.0,-9.0,23.72,3.39,1200,-9.0,0.1,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.9,25.6,25.8,21.8,17.7
20230903,108,2.2,1888,5,3.3,1445,36,5.9,1331,25.8,28.8,1414,23.1,749,21.5,26.3,20.3,77.8,67.0,1,25.7,3.6,2.5,-9.0,1002.1,1011.8,1013.0,941,1010.6,1546,8.1,1.9,12.9,-9.0,12.19,2.91,1200,0.1,0.3,2.75,0.1,-9,0.1,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.0,25.5,25.7,21.7,17.7
20230904,108,1.8,1538,29,3.5,1829,29,5.5,1828,27.0,30.2,1607,24.3,625,23.1,27.5,22.5,79.9,65.0,1616,28.3,3.2,2.2,-9.0,1001.9,1011.6,1012.9,949,1010.5,1751,9.1,0.7,12.9,-9.0,10.24,1.67,1200,0.3,0.0,2.5,0.2,-9,0.1,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.2,25.5,25.6,21.6,17.8
20230905,108,1.8,1515,32,3.9,1833,7,6.3,1057,28.5,32.8,1440,25.0,707,22.1,30.1,22.4,69.5,54.0,1450,26.6,5.8,4.1,-9.0,1001.2,1010.9,1012.6,929,1009.0,1634,6.4,7.0,12.9,-9.0,19.14,2.98,1100,0.0,-9.0,0.17,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.5,25.5,25.5,21.6,17.8
20230906,108,2.4,2087,5,4.4,2033,7,8.2,2012,27.9,32.1,1550,24.0,635,20.3,31.7,20.0,65.1,45.0,1607,23.9,7.4,5.1,-9.0,1001.7,1011.4,1013.8,2358,1009.8,1612,1.1,11.3,12.8,-9.0,22.64,3.13,1300,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.8,25.5,25.5,21.6,17.8
20230907,108,2.5,2151,5,4.4,12,7,8.0,1541,26.3,31.6,1501,20.9,643,15.9,30.5,14.9,54.8,37.0,1425,18.1,8.5,6.0,-9.0,1004.4,1014.1,1015.7,953,1012.7,1741,0.0,12.1,12.8,-9.0,24.56,3.27,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.8,25.6,25.4,21.5,17.9
20230908,108,2.3,2017,34,4.5,1651,34,7.1,1519,25.3,30.5,1432,19.6,622,16.7,30.1,12.8,60.3,42.0,1434,19.1,7.5,5.3,-9.0,1002.8,1012.6,1015.0,710,1010.3,1717,0.4,12.0,12.7,-9.0,24.13,3.22,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.6,25.6,25.4,21.5,17.9
20230909,108,1.8,1515,27,4.1,1810,27,6.3,1805,25.8,31.2,1555,20.8,627,18.6,30.5,15.1,66.3,45.0,1604,21.5,6.4,4.5,-9.0,1000.6,1010.3,1011.6,906,1008.3,1604,3.3,10.9,12.7,-9.0,22.64,3.13,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.4,25.6,25.4,21.5,17.9
20230910,108,1.6,1373,29,3.4,1704,29,6.2,1700,25.7,29.6,1445,22.0,616,19.2,29.6,16.7,68.1,53.0,1547,22.2,4.3,3.0,-9.0,999.8,1009.4,1010.8,847,1007.9,1559,6.1,5.7,12.7,-9.0,14.57,2.27,1000,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.4,25.6,25.4,21.5,18.0
20230911,108,1.9,1606,27,3.8,1450,25,5.8,1806,25.5,29.8,1533,23.1,617,18.7,28.7,18.9,67.3,50.0,1606,21.6,4.8,3.4,-9.0,999.2,1008.8,1010.6,2345,1007.0,1537,6.5,5.1,12.6,-9.0,14.79,2.41,1000,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.3,25.5,25.4,21.5,18.0
20230912,108,1.5,1254,32,3.4,2101,32,5.4,2058,25.7,29.8,1419,21.7,642,19.5,28.9,15.3,69.8,55.0,1153,22.6,3.7,2.6,-9.0,1000.3,1010.0,1011.3,635,1008.4,1552,7.4,3.5,12.6,-9.0,12.52,1.99,1300,-9.0,0.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.2,25.5,25.4,21.5,18.0
20230913,108,1.8,1554,5,4.2,2021,5,7.7,2012,22.1,24.6,1,19.6,2112,19.3,22.7,18.7,84.5,70.0,1152,22.3,1.5,1.0,-9.0,1001.6,1011.4,1012.8,1115,1010.4,119,9.9,0.0,12.5,-9.0,3.35,0.5,1300,15.9,15.9,15.75,2.9,1556,0.8,1635,-9.0,-9,-9.0,-9,-9.0,-9,26.1,25.4,25.4,21.5,18.1
20230914,108,2.4,2084,5,4.1,1215,5,9.3,1206,23.4,27.2,1148,19.2,610,17.9,24.0,16.1,72.4,60.0,1201,20.5,4.3,3.0,-9.0,1002.8,1012.6,1014.7,2351,1010.4,354,7.6,4.2,12.5,-9.0,13.7,2.76,1100,-9.0,1.9,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.6,25.4,25.4,21.5,18.1
20230915,108,2.6,2242,5,3.9,18,5,7.6,921,22.3,24.3,1544,20.3,709,19.0,22.6,18.9,82.3,67.0,125,22.1,1.9,1.3,-9.0,1003.5,1013.3,1015.0,1017,1011.8,1838,9.8,0.1,12.5,-9.0,5.35,0.82,1400,2.1,0.5,12.17,0.9,705,0.4,543,-9.0,-9,-9.0,-9,-9.0,-9,25.4,25.3,25.3,21.5,18.1
20230916,108,1.7,1462,5,2.6,1223,5,4.5,1331,23.9,26.6,1442,22.0,233,21.7,24.7,21.1,87.8,76.0,1449,25.9,1.8,1.3,-9.0,1001.6,1011.4,1012.9,1,1009.1,1901,9.9,0.1,12.4,-9.0,6.3,1.12,1200,38.7,41.4,9.75,28.0,2101,8.1,2131,-9.0,-9,-9.0,-9,-9.0,-9,25.3,25.1,25.3,21.5,18.2
20230917,108,1.4,1225,29,3.3,1438,32,5.5,1515,24.7,28.0,1524,22.0,416,21.8,26.3,20.0,84.8,68.0,1643,26.1,3.4,2.4,-9.0,1000.1,1009.8,1011.0,1040,1008.3,1543,8.0,3.3,12.4,-9.0,12.49,1.92,1400,3.0,-9.0,2.08,11.4,-2331,1.8,1,-9.0,-9,-9.0,-9,-9.0,-9,25.2,25.0,25.2,21.5,18.2
20230918,108,1.9,1667,29,5.0,1747,29,7.7,1328,24.7,28.9,1238,22.1,616,20.6,25.0,18.0,79.1,58.0,1632,24.3,4.0,2.8,-9.0,1002.0,1011.7,1013.2,2357,1010.4,1522,3.8,4.9,12.4,-9.0,13.83,2.97,1100,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.4,25.0,25.2,21.5,18.2
20230919,108,1.6,1415,27,3.6,1606,27,5.5,1624,24.1,27.2,1317,21.6,555,20.5,24.5,16.3,81.1,62.0,1347,24.2,2.7,1.9,-9.0,1003.6,1013.4,1014.5,803,1012.2,1443,8.6,1.3,12.3,-9.0,8.98,1.73,1200,-9.0,2.6,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.5,24.9,25.1,21.5,18.3
20230920,108,2.7,2356,5,5.1,1705,2,9.9,1606,20.6,23.9,1,18.8,2351,18.8,21.6,17.2,90.4,80.0,2356,21.8,1.6,1.1,-9.0,1000.5,1010.4,1014.0,1,1007.4,1951,9.4,0.0,12.3,-9.0,2.53,0.44,1100,35.8,33.2,18.83,9.6,1536,2.4,1540,-9.0,-9,-9.0,-9,-9.0,-9,25.4,24.9,25.1,21.6,18.3
20230921,108,2.3,1994,5,5.2,112,2,10.6,111,20.1,23.6,1442,17.5,2349,14.5,21.6,10.9,70.9,53.0,1223,16.5,3.4,2.4,-9.0,1001.5,1011.4,1014.3,2355,1008.0,116,7.1,2.4,12.2,-9.0,13.28,2.41,1100,0.0,-9.0,0.83,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,24.7,24.9,25.1,21.6,18.3
20230922,108,1.7,1471,29,3.3,1549,32,5.6,1601,20.5,26.7,1511,15.2,626,13.7,21.8,9.9,68.4,37.0,1708,15.8,5.7,4.0,-9.0,1005.6,1015.5,1017.4,2257,1013.7,1503,2.0,10.4,12.2,-9.0,20.37,2.91,1300,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,24.2,24.7,25.1,21.8,18.4
20230923,108,2.5,2150,5,4.6,1932,2,9.4,1936,21.8,27.6,1418,16.3,643,14.1,22.5,12.0,63.9,38.0,1351,16.1,6.5,4.6,-9.0,1009.4,1019.4,1021.5,2244,1017.0,1,4.6,10.9,12.2,-9.0,19.69,2.9,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,23.9,24.5,25.0,21.8,18.4
20230924,108,2.9,2535,5,4.7,907,7,8.4,1013,21.8,26.2,1440,17.9,635,12.3,23.2,13.9,56.4,37.0,1420,14.3,6.1,4.3,-9.0,1009.5,1019.4,1021.7,809,1017.3,1645,5.4,9.0,12.1,-9.0,19.16,3.03,1200,-9.0,0.3,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,23.8,24.3,24.9,21.8,18.4
20230925,108,2.3,1992,7,3.4,836,5,6.2,825,21.6,26.0,1327,17.9,450,14.8,22.1,15.6,66.4,49.0,1330,16.9,3.2,2.2,-9.0,1006.0,1015.9,1018.3,36,1013.8,1802,9.6,1.3,12.1,-9.0,11.15,2.34,1200,1.9,17.7,8.08,1.0,2222,0.3,2041,-9.0,-9,-9.0,-9,-9.0,-9,23.7,24.1,24.8,21.7,18.4
20230926,108,2.4,2054,9,3.5,51,9,5.7,46,19.9,20.8,1355,18.6,510,19.2,20.3,18.3,95.8,87.0,1,22.3,0.9,0.6,-9.0,1002.4,1012.3,1015.0,1,1010.8,1528,10.0,0.0,12.0,-9.0,2.33,0.41,1300,27.8,15.8,24.0,6.1,204,1.8,208,-9.0,-9,-9.0,-9,-9.0,-9,23.6,24.0,24.7,21.7,18.5
20230927,108,1.8,1548,25,3.1,1902,25,5.6,1905,21.5,23.7,1433,20.0,632,19.8,22.6,18.4,90.1,81.0,1428,23.1,2.0,1.4,-9.0,1000.7,1010.6,1011.8,2120,1009.4,1425,9.1,0.1,12.0,-9.0,6.65,1.17,1200,4.4,0.3,11.75,1.4,344,0.4,424,-9.0,-9,-9.0,-9,-9.0,-9,23.3,23.8,24.6,21.7,18.5
20230928,108,2.0,1724,25,3.7,1600,29,7.2,1405,22.7,27.3,1422,19.6,634,18.4,24.3,15.9,78.3,54.0,1536,21.2,4.5,3.2,-9.0,1003.2,1013.1,1014.5,2140,1011.2,113,5.0,8.4,12.0,-9.0,17.06,2.51,1300,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,23.4,23.7,24.5,21.7,18.5
20230929,108,1.4,1214,25,3.9,1741,20,6.4,1512,21.1,26.9,1444,17.4,634,12.9,22.3,14.4,61.5,33.0,1516,14.9,5.2,3.7,-9.0,1003.7,1013.6,1016.2,947,1011.4,2352,7.1,5.5,11.9,-9.0,16.39,2.91,1200,-9.0,0.3,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,23.6,23.6,24.3,21.8,18.6
20230930,108,2.2,1910,20,5.1,1557,25,9.9,1707,19.7,22.2,1659,17.1,2359,15.5,21.0,10.8,77.0,64.0,353,17.7,2.5,1.7,-9.0,1000.5,1010.4,1012.1,112,1008.0,1616,6.1,1.6,11.9,-9.0,7.45,1.31,1500,4.5,4.2,6.83,4.2,1333,2.9,1400,-9.0,-9,-9.0,-9,-9.0,-9,23.5,23.5,24.3,21.8,18.6
20231001,108,2.4,2063,29,4.3,1525,25,8.5,1648,18.4,23.7,1511,14.4,652,9.8,19.3,8.5,59.5,34.0,1515,12.2,5.8,4.1,-9.0,1004.2,1014.2,1016.8,2357,1010.8,1,0.1,10.4,11.8,-9.0,20.05,2.98,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,23.0,23.5,24.2,21.7,18.6
20231002,108,1.7,1435,34,5.1,1311,34,8.5,1306,18.2,24.6,1538,12.9,657,7.9,19.0,6.9,53.8,27.0,1435,10.7,6.0,4.2,-9.0,1007.6,1017.6,1019.5,931,1016.0,1538,2.0,10.3,11.8,-9.0,19.93,2.87,1100,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.4,23.3,24.1,21.7,18.6
20231003,108,1.7,1435,5,3.0,553,5,5.0,611,17.5,22.5,1521,14.4,250,10.9,18.4,8.6,66.3,47.0,1533,13.0,2.9,2.0,-9.0,1007.0,1017.0,1019.0,149,1015.6,1617,4.9,3.0,11.7,-9.0,9.4,2.03,1400,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,21.9,23.1,24.0,21.7,18.7
20231004,108,2.1,1773,34,6.4,1542,36,11.3,1534,17.3,23.2,1257,14.2,647,12.6,17.9,9.1,75.5,53.0,1301,14.8,3.6,2.5,-9.0,1003.6,1013.7,1016.3,1,1010.7,1750,5.8,5.3,11.7,-9.0,12.11,2.3,1100,14.7,14.7,2.83,11.7,1607,2.8,1634,-9.0,-9,-9.0,-9,-9.0,-9,21.5,22.8,23.9,21.6,18.7
