tm,mosquito_value_house,mosquito_value_park,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50,날짜,수온,pH,용존산소(㎎/L),총질소(㎎/L),총인(㎎/L),총유기탄소
20250809,23.6,44.2,108,1.4,1220,36,2.9,1716,36,4.3,1524,24.9,26.4,1738,23.1,2356,21.6,25.0,20.0,82.1,71.0,1843,25.8,2.3,1.6,-9.0,993.4,1003.1,1004.5,1,1001.6,1626,7.4,0.3,13.8,-9.0,5.37,0.69,1700,3.5,2.8,5.92,2.8,1115,1.2,1128,-9.0,-9,-9.0,-9,-9.0,-9,27.7,26.1,25.1,19.8,16.7,2025-08-09,27.083275261324044,7.060859465737515,7.679248935346496,5.58781068524971,0.1124874177313201,4.356291134339915
20250810,22.8,37.8,108,1.7,1453,25,3.5,1525,34,6.3,1302,27.3,33.2,1559,21.0,538,21.0,28.5,18.2,70.0,49.0,1622,24.9,7.6,5.3,-9.0,991.4,1001.0,1002.7,2,999.2,1605,1.5,12.3,13.8,-9.0,27.22,3.37,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.1,26.0,25.1,19.9,16.7,2025-08-10,27.879281183932346,7.231606765327695,7.918675123326285,5.955167371388302,0.1304016913319239,4.46000704721635
20250811,15.0,29.7,108,2.0,1687,11,4.1,1429,16,6.7,1935,27.0,29.5,1415,25.0,543,21.8,26.3,21.7,73.9,64.0,1638,26.2,3.7,2.6,-9.0,994.2,1003.9,1006.0,2328,1002.4,144,7.3,0.3,13.8,-9.0,9.84,1.14,1400,0.0,0.0,0.25,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.3,25.9,25.1,19.9,16.7,2025-08-11,27.72383252818036,7.223091787439613,7.841545893719807,6.080185185185186,0.1215314009661835,4.330628019323672
20250812,23.3,40.5,108,2.2,1901,16,4.7,1939,16,9.9,1937,28.6,34.1,1602,23.3,559,20.1,29.6,20.1,62.9,36.0,1451,23.6,8.1,5.7,-9.0,999.2,1008.8,1011.3,2400,1005.9,3,3.8,12.0,13.7,-9.0,26.6,3.34,1200,-9.0,58.3,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.2,25.8,25.1,20.0,16.8,2025-08-12,28.15462962962963,7.322222222222223,7.718518518518519,5.841620370370371,0.1297685185185185,4.608333333333333
20250813,14.5,29.0,108,2.6,2214,32,5.8,1136,18,11.0,1401,25.1,27.1,1719,22.0,1053,23.5,24.4,21.1,91.8,70.0,4,29.1,0.9,0.7,-9.0,1001.5,1011.3,1012.5,907,1009.3,1842,9.6,0.0,13.7,-9.0,1.92,0.6,1300,126.7,115.9,15.67,32.7,538,16.5,1153,-9.0,-9,-9.0,-9,-9.0,-9,27.4,25.8,25.0,20.1,16.8,2025-08-13,26.28205128205128,6.980555555555555,5.564615384615384,5.218700854700854,0.3983482905982906,7.658290598290598
20250814,19.1,33.3,108,2.2,1882,20,4.4,159,18,10.0,220,25.5,26.9,1649,24.2,736,23.8,25.0,23.3,91.1,80.0,1738,29.5,2.1,1.5,-9.0,1004.3,1014.1,1015.5,2258,1011.7,16,9.3,0.0,13.7,-9.0,6.29,1.12,1200,47.8,0.3,12.48,24.6,705,12.3,723,-9.0,-9,-9.0,-9,-9.0,-9,25.8,26.1,26.1,21.6,16.8,2025-08-14,24.67467948717949,6.9163461538461535,5.501777389277389,3.073952380952381,0.2985515873015873,5.3175
20250815,21.8,32.3,108,1.7,1462,27,3.4,2106,27,5.3,2202,27.1,30.9,1557,24.4,505,24.1,28.0,22.3,84.3,68.0,1602,30.0,3.9,2.7,-9.0,1004.6,1014.3,1015.5,610,1012.6,1813,4.6,4.9,13.6,-9.0,14.89,2.83,1400,0.0,0.0,3.17,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.0,25.8,26.1,23.1,17.0,2025-08-15,25.96155103066868,6.993250377073906,6.493341788930024,4.0385172735760975,0.2391324307500778,4.729313725490196
20250816,22.6,38.5,108,2.2,1887,25,4.8,1428,29,8.4,1550,28.2,32.2,1434,25.5,429,23.3,27.9,22.4,76.0,56.0,1425,28.7,5.8,4.1,-9.0,1002.8,1012.5,1013.5,130,1011.2,1819,5.4,6.9,13.6,-9.0,19.22,2.99,1300,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.6,25.8,25.9,22.4,17.2,2025-08-16,27.248422574157868,7.0701546003016595,7.484906188582659,5.003082166199813,0.1797132741985683,4.141127450980392
20250817,18.9,34.4,108,2.3,1990,23,4.0,1747,23,7.5,1744,28.4,32.0,1358,26.1,355,23.6,27.7,23.5,76.3,55.0,1407,29.2,5.0,3.5,-9.0,1003.7,1013.4,1014.8,1055,1011.7,53,8.1,1.8,13.5,-9.0,16.43,2.8,1100,-9.0,0.2,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.0,25.6,25.6,21.9,17.3,2025-08-17,28.53529411764706,7.147058823529412,8.476470588235294,5.9676470588235295,0.1202941176470588,3.552941176470588
20250818,20.7,36.7,108,3.0,2566,23,5.5,1425,20,9.6,1601,28.9,32.9,1453,27.0,548,23.9,29.0,24.9,75.6,51.0,1422,29.7,6.7,4.7,-9.0,1003.1,1012.7,1014.4,824,1011.1,1517,8.1,5.4,13.5,-9.0,19.92,3.24,1300,2.2,-9.0,7.42,1.3,2122,0.4,2122,-9.0,-9,-9.0,-9,-9.0,-9,27.3,25.7,25.5,21.6,17.3,2025-08-18,28.64213784183297,7.13310236511456,7.889892830746489,6.039223946784922,0.1469013303769401,4.116435698447893
20250819,16.3,28.3,108,3.0,2613,27,5.1,1455,25,8.8,1446,29.1,32.3,1444,26.9,525,24.1,29.0,24.9,75.3,59.0,1450,30.0,6.3,4.4,-9.0,1000.6,1010.2,1012.2,1,1008.5,1717,6.1,6.2,13.5,-9.0,19.48,2.64,1200,-9.0,0.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.6,25.8,25.4,21.4,17.3,2025-08-19,28.063608207510644,7.13778552071235,7.580216802168022,6.073116531165312,0.1305829614687124,4.367247386759583
20250820,21.1,33.2,108,2.6,2232,23,4.6,1405,18,8.9,135,29.4,32.8,1434,26.9,602,24.2,29.7,24.7,74.5,55.0,1518,30.2,5.6,3.9,-9.0,999.0,1008.6,1009.9,1,1006.8,1536,7.8,5.2,13.5,-9.0,18.14,2.57,1400,0.0,-9.0,0.75,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.9,25.9,25.4,21.4,17.4,2025-08-20,27.855942702284167,7.177777777777777,7.813550135501355,5.8417034456058845,0.133454316686024,4.167711962833914
20250821,20.9,34.4,108,2.2,1873,27,4.1,1654,29,7.3,1626,29.8,34.3,1402,27.4,519,23.7,30.9,24.2,70.6,50.0,1601,29.3,6.6,4.6,-9.0,999.4,1009.0,1010.4,635,1007.6,1833,5.8,7.5,13.4,-9.0,21.66,3.42,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,28.1,26.0,25.4,21.3,17.4,2025-08-21,28.884249471458773,7.34739252995067,7.760324171952079,5.659390415785765,0.1139922480620155,3.999013389711065
20250822,18.8,34.4,108,2.1,1839,25,4.6,1437,27,8.0,1451,29.4,33.5,1519,26.1,539,23.4,31.6,22.9,71.5,49.0,1600,28.8,7.1,5.0,-9.0,998.5,1008.1,1009.2,104,1006.7,1543,1.9,9.5,13.4,-9.0,22.41,2.96,1100,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,28.3,26.1,25.4,21.2,17.4,2025-08-22,28.86936507936508,7.394550264550264,7.442486772486773,5.739960317460318,0.1018888888888889,4.059312169312169
20250823,18.4,32.0,108,1.9,1635,18,4.3,1115,18,6.2,1054,29.3,32.2,1624,27.4,456,24.2,30.0,24.6,74.9,66.0,1634,30.3,3.7,2.6,-9.0,999.9,1009.5,1010.9,2155,1008.4,225,4.3,3.6,13.3,-9.0,11.71,1.89,1100,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,28.4,26.2,25.5,21.2,17.5,2025-08-23,28.39353464963221,7.34730933023616,7.11068524970964,5.782152535811072,0.0869802555168409,4.056136275648471
20250824,23.2,40.6,108,1.7,1433,20,3.8,1505,16,6.5,1343,30.2,34.7,1451,26.9,451,23.7,31.8,23.7,69.4,48.0,1535,29.3,6.0,4.2,-9.0,1000.9,1010.5,1012.2,925,1008.9,1625,3.3,6.3,13.3,-9.0,18.39,3.04,1100,-9.0,0.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,28.3,26.3,25.5,21.2,17.5,2025-08-24,29.303376068376068,7.386410256410255,7.105769230769231,5.951679487179487,0.0914059829059829,4.0613247863247866
20250825,19.2,37.0,108,2.8,2378,20,6.1,1913,18,11.5,1909,28.7,32.2,1649,26.3,940,25.0,28.3,23.8,80.6,64.0,1433,31.6,3.5,2.4,-9.0,998.8,1008.5,1011.1,938,1006.1,1823,7.1,2.0,13.3,-9.0,10.8,2.38,1300,17.1,22.5,6.93,14.2,923,10.8,936,-9.0,-9,-9.0,-9,-9.0,-9,28.4,26.4,25.6,21.2,17.6,2025-08-25,28.53127214170692,7.171239935587761,6.916296296296296,6.399702093397745,0.1139597423510467,4.700869565217391
20250826,17.5,34.9,108,2.8,2406,27,5.0,1823,27,7.6,1733,27.6,31.8,1543,25.5,609,24.0,28.5,22.8,81.8,59.0,1508,29.8,4.8,3.4,-9.0,997.5,1007.1,1009.6,2247,1005.4,516,6.0,5.6,13.2,-9.0,15.0,2.76,1400,5.4,0.0,8.75,2.5,417,1.2,421,-9.0,-9,-9.0,-9,-9.0,-9,28.3,26.4,25.6,21.2,17.6,2025-08-26,27.97742127153892,6.976827094474153,6.501782531194295,5.329845513963161,0.2210754604872251,6.012774806892455
20250827,16.0,32.4,108,1.6,1361,27,3.8,1720,25,5.9,1658,26.7,30.8,1541,23.6,617,21.4,26.3,21.2,73.8,50.0,1604,25.4,3.5,2.4,-9.0,1000.6,1010.3,1012.0,2344,1008.8,218,6.5,2.6,13.2,-9.0,9.76,1.94,1300,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,28.3,26.6,25.8,21.2,17.6,2025-08-27,27.865079365079367,7.043050716221448,7.504800619434765,4.636596980255517,0.1359252806813782,4.508517228029423
20250828,22.4,45.3,108,2.7,2317,20,4.7,1329,16,9.0,1817,28.3,31.0,1350,24.7,617,22.8,27.5,22.2,72.9,56.0,1411,27.8,4.9,3.4,-9.0,1001.3,1010.9,1012.3,726,1009.7,1847,8.1,3.0,13.1,-9.0,14.35,2.32,1000,-9.0,0.3,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.8,26.6,25.8,21.3,17.7,2025-08-28,27.99857752489332,7.168136557610242,7.667662399241347,5.403745851114273,0.1070981507823613,4.1706495969653865
20250829,17.5,32.3,108,3.5,3019,23,6.3,1235,27,13.8,1642,29.0,32.8,1350,27.3,543,25.5,29.2,25.3,82.0,62.0,1309,32.6,5.2,3.6,-9.0,1002.3,1011.9,1013.4,2352,1010.8,1511,7.6,4.3,13.1,-9.0,17.8,2.99,1200,32.2,55.8,6.82,12.5,2045,11.5,1639,-9.0,-9,-9.0,-9,-9.0,-9,27.9,26.5,25.9,21.3,17.8,2025-08-29,28.44343786295006,7.1943863724351536,7.695741385985289,5.564773519163762,0.1073461091753774,4.223073945025164
20250830,16.5,30.0,108,2.0,1727,20,4.9,1240,18,8.9,1232,28.4,31.8,1604,25.8,832,24.6,27.6,23.8,81.1,57.0,1435,31.0,5.1,3.6,-9.0,1003.0,1012.7,1014.2,644,1011.2,1806,5.3,5.8,13.1,-9.0,16.69,2.89,1200,23.9,0.0,6.92,10.7,428,8.6,511,-9.0,-9,-9.0,-9,-9.0,-9,28.2,26.4,25.8,21.3,17.7,2025-08-30,27.48933977455717,6.933011272141708,6.861771336553946,5.1985346215781,0.3266602254428341,7.000354267310789
20250831,14.2,27.1,108,2.4,2106,20,4.6,2122,18,8.2,1646,28.5,31.8,1438,25.1,549,23.5,28.1,22.9,75.3,61.0,1459,28.9,4.9,3.4,-9.0,998.8,1008.4,1011.9,1,1005.6,1807,5.5,5.9,13.0,-9.0,15.74,2.2,900,0.0,13.9,0.08,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,28.3,26.7,25.9,21.4,17.9,2025-08-31,27.567760047281325,7.0267730496453895,7.421956264775414,4.672910756501183,0.1515041371158392,4.617169030732861
20250901,22.1,46.5,108,2.5,2195,18,6.1,1507,18,10.5,1504,26.1,28.2,1329,24.4,2357,23.8,26.5,22.4,87.3,76.0,1,29.4,2.4,1.7,-9.0,995.1,1004.8,1006.3,2300,1003.0,1451,9.0,0.6,13.0,-9.0,7.47,1.26,1200,20.4,6.5,7.75,8.5,416,5.3,443,-9.0,-9,-9.0,-9,-9.0,-9,28.2,26.6,26.0,21.5,17.9,2025-09-01,26.44042929292929,6.9397113997114,6.92359668109668,4.940019936204147,0.3178612440191388,7.664872408293461
20250902,18.8,39.0,108,1.6,1349,32,3.2,1559,29,5.0,1419,26.0,30.6,1651,22.0,643,20.8,26.0,19.5,74.6,53.0,1635,24.5,5.5,3.9,-9.0,998.9,1008.6,1010.5,2333,1006.2,1,3.0,9.1,13.0,-9.0,20.32,2.83,1100,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.9,26.7,25.9,21.6,18.0,2025-09-02,26.473721340388007,6.964638447971782,7.27610229276896,4.585,0.2106128747795414,5.37636684303351
20250903,19.9,47.8,108,1.9,1631,16,3.5,1531,2,6.2,1131,27.6,32.1,1538,22.6,608,20.5,26.8,19.8,67.5,39.0,1506,24.2,5.8,4.1,-9.0,1000.5,1010.1,1011.6,620,1008.4,1611,5.3,9.5,12.9,-9.0,21.38,3.14,1100,-9.0,43.1,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.7,26.7,26.1,21.8,17.9,2025-09-03,27.071282593375617,7.039922480620155,7.222868217054263,5.07522903453136,0.1804404510218463,4.381007751937985
20250904,22.0,50.1,108,2.6,2232,29,4.6,303,32,7.7,258,25.8,29.8,1551,22.8,626,22.3,25.9,22.0,82.1,65.0,1553,26.9,4.5,3.2,-9.0,999.7,1009.4,1011.2,831,1007.8,1547,6.5,3.1,12.9,-9.0,13.76,2.81,1300,44.2,1.1,9.92,34.4,249,11.5,334,-9.0,-9,-9.0,-9,-9.0,-9,27.7,26.7,26.2,21.8,18.1,2025-09-04,26.378242353852112,6.944754161827333,6.367324816105303,5.9197173828881136,0.29420054200542,8.38091366627952
20250905,18.7,42.5,108,2.2,1864,5,3.5,746,14,7.6,1124,27.9,33.0,1520,23.5,556,21.4,28.1,20.8,68.5,52.0,1531,25.5,5.7,4.0,-9.0,999.5,1009.1,1010.6,937,1007.6,1506,4.3,7.9,12.8,-9.0,20.45,3.07,1300,-9.0,8.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.5,26.6,26.4,22.8,18.1,2025-09-05,26.75232558139535,7.005285412262157,6.971317829457365,4.760295983086681,0.1558051444679351,4.252255109231854
20250906,24.9,47.7,108,2.4,2111,23,7.1,1528,23,12.6,1520,26.8,30.4,1518,25.4,1941,24.3,26.7,23.4,86.6,70.0,1519,30.3,2.9,2.0,-9.0,996.7,1006.4,1009.2,1,1004.6,1456,8.3,1.2,12.8,-9.0,8.94,1.89,1100,36.1,28.3,9.07,14.9,1636,8.9,1651,-9.0,-9,-9.0,-9,-9.0,-9,27.7,26.5,26.2,22.6,18.1,2025-09-06,26.596507936507937,6.9670899470899466,5.790529100529102,5.744232804232804,0.2311719576719576,5.093439153439153
20250907,19.6,39.3,108,2.1,1811,20,3.3,228,34,5.7,1430,25.3,28.3,1310,22.3,2353,20.9,25.9,17.8,77.5,56.0,1619,24.8,3.7,2.6,-9.0,997.3,1007.0,1009.5,2352,1004.4,58,7.1,1.7,12.8,-9.0,12.58,2.0,1100,0.2,-9.0,1.07,0.5,-2331,0.2,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.6,26.4,26.5,23.0,18.5,2025-09-07,26.4484126984127,6.948412698412699,5.727777777777778,4.714722222222222,0.2026984126984126,4.734920634920635
20250908,22.4,41.3,108,1.8,1548,32,3.7,1904,32,5.7,1858,24.4,29.5,1454,20.6,623,18.9,25.8,17.5,73.0,47.0,1504,21.9,4.8,3.4,-9.0,1000.2,1010.0,1011.5,1019,1008.5,1500,8.0,3.9,12.7,-9.0,16.17,2.94,1300,0.0,0.0,3.75,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.4,26.6,26.5,22.9,18.7,2025-09-08,25.64774489076815,7.007470049330514,6.671564482029599,5.661328400281889,0.1735042283298097,4.299894291754757
20250909,25.0,43.4,108,1.6,1411,34,3.2,1357,16,4.9,1531,23.7,26.9,1615,21.4,2356,18.2,23.6,16.6,71.9,55.0,1448,20.9,3.4,2.3,-9.0,1002.1,1011.9,1012.6,1052,1010.7,14,7.3,1.0,12.7,-9.0,9.73,1.35,1000,0.0,-9.0,5.5,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.2,26.4,26.5,22.7,18.6,2025-09-09,25.36420104314841,7.070459933617829,8.170033191085823,6.0187126600284495,0.1457965860597439,3.897818871503082
20250910,20.9,41.4,108,1.7,1475,5,3.6,1348,7,6.4,1324,24.8,31.5,1615,18.4,642,15.7,25.0,14.0,61.1,27.0,1511,18.0,7.9,5.5,-9.0,1002.5,1012.3,1013.7,2328,1010.8,1444,0.0,11.9,12.6,-9.0,24.56,3.31,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.9,26.5,26.3,22.5,18.9,2025-09-10,25.634920634920636,7.147657762291909,7.995625241966706,6.101124661246613,0.1282326751838947,3.723151374370886
20250911,26.1,51.0,108,2.5,2146,7,4.2,949,5,8.0,1145,25.8,31.7,1604,19.9,539,16.2,25.4,14.8,57.6,36.0,1557,18.4,8.5,6.0,-9.0,1005.0,1014.7,1016.9,1003,1013.1,1517,2.8,11.8,12.6,-9.0,24.11,3.25,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.5,26.2,26.3,22.4,18.9,2025-09-11,25.79421526789948,7.17823613086771,7.445993361782835,6.232216690374585,0.1193764817449027,3.743338074917022
20250912,24.8,50.4,108,2.7,2354,5,4.4,132,5,7.7,755,23.9,26.3,1232,21.1,2400,17.5,23.7,19.0,68.8,54.0,1048,20.1,2.8,1.9,-9.0,1002.5,1012.4,1015.5,35,1007.7,2347,9.5,0.3,12.6,-9.0,7.7,1.34,900,6.8,70.5,7.33,2.7,2329,0.7,2048,-9.0,-9,-9.0,-9,-9.0,-9,26.4,26.1,26.0,22.3,19.0,2025-09-12,24.97345785440613,7.14705938697318,7.603764367816091,6.467469758064516,0.119815188172043,3.761827956989247
20250913,25.8,42.9,108,2.4,2062,5,4.1,125,2,8.0,153,23.3,27.6,1608,20.4,205,19.6,23.2,19.3,81.0,59.0,1636,22.8,-9.0,-9.0,-9.0,995.9,1005.7,1008.8,2341,1002.2,557,8.9,-9.0,12.5,-9.0,-9.0,-9.0,-9,63.7,0.0,8.58,22.5,137,6.0,153,-9.0,-9,-9.0,-9,-9.0,-9,25.6,26.0,26.1,22.3,18.9,2025-09-13,23.139594356261025,6.933245149911817,8.10952380952381,4.411335978835979,0.3459259259259259,5.916049382716049
20250914,29.2,42.8,108,1.6,1381,25,2.8,1812,25,4.9,2010,24.8,29.3,1616,21.5,624,19.2,24.5,18.4,72.0,52.0,1556,22.2,4.9,3.4,-9.0,1001.0,1010.8,1013.2,2351,1008.6,17,6.0,5.7,12.5,-9.0,16.74,2.69,1100,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.5,25.8,26.1,23.3,19.2,2025-09-14,23.98624940730204,6.985917496443812,7.709577999051684,4.578783783783784,0.1670625889046941,4.170175438596491
20250915,24.9,44.6,108,1.5,1278,16,3.0,1347,16,5.9,1347,25.7,30.7,1447,20.8,638,19.8,25.3,16.5,71.6,50.0,1617,23.1,5.0,3.5,-9.0,1004.3,1014.1,1015.6,1006,1012.6,1535,4.3,9.4,12.4,-9.0,18.66,2.53,1400,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.7,25.4,26.1,23.0,19.1,2025-09-15,24.90116144018583,6.9887340301974445,7.609756097560976,5.416089818041037,0.1670925280681378,4.391327913279134
20250916,25.8,44.6,108,1.5,1305,27,5.6,1359,32,12.1,1354,23.7,27.1,1327,22.2,429,21.3,23.2,18.3,86.8,77.0,1110,25.3,1.4,1.0,-9.0,1001.8,1011.6,1013.9,334,1008.9,1534,7.5,0.7,12.4,-9.0,5.11,0.83,800,17.5,19.0,4.27,14.8,1352,9.7,1352,-9.0,-9,-9.0,-9,-9.0,-9,25.8,25.5,25.8,22.8,19.2,2025-09-16,24.3655439411537,6.979287650019356,7.146535036778939,5.795220673635307,0.2458904374758033,5.133488192024777
20250917,23.8,37.9,108,1.7,1428,32,4.8,1354,27,9.2,1353,22.7,24.0,837,21.2,2354,21.2,23.4,18.1,92.0,86.0,1802,25.2,1.2,0.8,-9.0,999.1,1008.9,1011.7,2311,1006.6,1354,8.5,0.4,12.4,-9.0,3.54,0.94,1200,52.7,51.2,8.5,41.2,1010,21.5,1044,-9.0,-9,-9.0,-9,-9.0,-9,25.6,25.4,25.7,22.7,19.3,2025-09-17,23.38428470754052,6.913530655391121,6.803171247357294,4.620968992248062,0.3551444679351656,6.937561663143058
20250918,23.9,32.3,108,2.6,2274,5,4.5,2044,2,8.2,1319,22.1,26.0,1513,19.6,606,17.0,22.5,16.9,74.4,57.0,1523,19.5,5.7,4.0,-9.0,1005.0,1014.9,1017.7,2338,1010.6,18,6.6,6.1,12.3,-9.0,17.27,3.06,1300,-9.0,0.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.1,25.2,25.8,23.7,19.2,2025-09-18,22.82025974025974,7.018311688311688,7.924805194805195,4.715655391120508,0.1927801268498943,4.784637068357999
20250919,26.6,41.1,108,2.8,2452,7,4.0,744,5,7.1,340,19.4,21.4,1152,17.9,2352,16.1,20.2,16.7,82.0,66.0,9,18.4,1.5,1.1,-9.0,1005.6,1015.6,1018.2,845,1010.7,2351,9.9,0.0,12.3,-9.0,4.73,0.79,1100,13.8,49.1,15.08,7.1,2325,2.5,2347,-9.0,-9,-9.0,-9,-9.0,-9,25.1,25.2,25.8,23.5,19.3,2025-09-19,22.01651515151515,7.052727272727274,7.9362121212121215,5.410433403805496,0.1692424242424242,4.309548978153629
20250920,30.1,33.9,108,1.8,1552,5,3.7,333,5,6.8,358,20.0,23.6,1635,17.5,336,17.4,21.1,16.8,85.4,67.0,1653,19.8,2.6,1.8,-9.0,998.9,1008.9,1012.9,2347,1005.9,523,8.9,1.2,12.3,-9.0,8.41,1.61,1300,35.3,0.0,8.58,11.6,204,2.8,234,-9.0,-9,-9.0,-9,-9.0,-9,24.1,25.0,25.7,23.4,19.4,2025-09-20,21.61711711711712,7.03063063063063,6.772878141299192,6.037901849217637,0.3641204362256994,6.497486960644854
20250921,33.7,37.3,108,2.1,1817,5,4.2,1124,36,7.5,1138,21.6,27.3,1507,17.2,540,14.9,21.9,14.0,67.0,48.0,1432,17.0,6.5,4.5,-9.0,1006.7,1016.7,1019.9,2354,1012.8,41,4.1,10.2,12.2,-9.0,22.01,3.1,1200,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,23.9,24.8,25.6,23.9,19.6,2025-09-21,21.957246376811597,7.052173913043479,7.881159420289855,5.035144927536232,0.1577898550724637,4.276811594202898
20250922,34.7,44.7,108,2.5,2142,5,4.1,1217,16,7.8,1632,21.3,25.1,1341,17.6,636,12.9,20.5,14.3,59.8,44.0,1152,15.0,4.7,3.3,-9.0,1009.7,1019.7,1021.6,856,1017.6,1613,8.8,4.3,12.2,-9.0,14.98,2.51,1100,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,24.0,24.5,25.4,23.6,19.8,2025-09-22,21.97185185185185,7.072037037037037,7.597314814814815,5.764518321513002,0.172854609929078,4.299704491725768
20250923,36.5,46.3,108,2.4,2116,9,3.9,1313,32,8.0,1357,22.7,26.8,1530,19.2,626,13.2,22.5,16.2,56.5,34.0,1312,15.2,5.8,4.1,-9.0,1007.8,1017.8,1020.1,734,1015.8,1542,8.1,5.2,12.1,-9.0,16.89,2.96,1200,0.0,0.0,0.83,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,23.9,24.5,25.4,23.3,19.8,2025-09-23,22.647575276844595,7.113108124922235,8.029931877566256,5.785056146572104,0.1523025019700551,4.086761229314421
20250924,39.2,42.4,108,2.1,1844,25,4.1,2004,9,7.7,840,22.0,23.7,1144,20.4,340,18.5,21.2,16.2,81.8,59.0,5,21.6,1.1,0.8,-9.0,1002.8,1012.7,1016.1,9,1010.4,1600,8.3,0.1,12.1,-9.0,2.84,0.49,800,35.2,35.5,11.5,24.6,1315,10.2,1330,-9.0,-9,-9.0,-9,-9.0,-9,24.1,24.3,25.2,23.1,19.7,2025-09-24,22.182125603864733,7.04415458937198,7.102254428341385,6.470603864734298,0.2967713365539453,6.296489533011272
20250925,24.0,33.3,108,1.4,1197,29,2.8,1551,29,4.9,1551,22.5,26.4,1622,20.2,2351,18.6,22.6,15.4,80.0,51.0,1624,21.5,3.6,2.5,-9.0,1006.8,1016.8,1018.6,2257,1014.2,1,6.1,5.5,12.1,-9.0,13.81,2.15,1400,0.3,-9.0,1.25,0.3,10,0.2,-9,-9.0,-9,-9.0,-9,-9.0,-9,23.8,24.1,25.0,23.0,19.6,2025-09-25,22.986119162640904,6.982544283413849,6.847085346215781,5.29147342995169,0.2160273752012882,5.242254428341385
