"		108",서울,2018-08-07,8.5,61.2,15.62
"		108",서울,2018-08-08,10.8,77.7,20.59
"		108",서울,2018-08-09,2.6,18.8,11.11
"		108",서울,2018-08-10,11.4,82.6,21.85
"		108",서울,2018-08-11,11.5,83.3,21.37
"		108",서울,2018-08-12,8.4,61.3,18.23
"		108",서울,2018-08-13,6.3,46,12.29
"		108",서울,2018-08-14,9.5,69.3,18.37
"		108",서울,2018-08-15,9.5,69.9,18.41
"		108",서울,2018-08-16,11,80.9,24.88
"		108",서울,2018-08-17,12.4,91.2,26.23
"		108",서울,2018-08-18,10.9,80.7,23.27
"		108",서울,2018-08-19,7.9,58.5,19.79
"		108",서울,2018-08-20,6,44.4,15.07
"		108",서울,2018-08-21,6.8,50.7,12.86
"		108",서울,2018-08-22,10.5,78.4,22.27
"		108",서울,2018-08-23,1.7,12.7,9.3
"		108",서울,2018-08-24,0,0,5.69
"		108",서울,2018-08-25,7.2,54.1,16.21
"		108",서울,2018-08-26,5.1,38.6,13.54
"		108",서울,2018-08-27,0,0,7.84
"		108",서울,2018-08-28,0,0,4.42
"		108",서울,2018-08-29,0.1,0.8,2.75
"		108",서울,2018-08-30,1.9,14.5,8.74
"		108",서울,2018-08-31,10.1,77.7,22.17
"		108",서울,2018-09-01,10.6,81.5,21.01
"		108",서울,2018-09-02,9.2,70.8,20.34
"		108",서울,2018-09-03,0,0,3.36
"		108",서울,2018-09-04,11,85.3,21.64
"		108",서울,2018-09-05,11.8,91.5,22.46
"		108",서울,2018-09-06,2.2,17.2,11.03
"		108",서울,2018-09-07,10.9,85.2,19.58
"		108",서울,2018-09-08,11.7,92.1,22.75
"		108",서울,2018-09-09,9.9,78,21.4
"		108",서울,2018-09-10,10.3,81.1,19.84
"		108",서울,2018-09-11,8.4,66.7,17.85
"		108",서울,2018-09-12,11.3,89.7,20.39
"		108",서울,2018-09-13,5,40,12.93
"		108",서울,2018-09-14,1.6,12.8,9.8
"		108",서울,2018-09-15,0.8,6.4,7.44
"		108",서울,2018-09-16,0,0,6.44
"		108",서울,2018-09-17,10.8,87.1,20.42
"		108",서울,2018-09-18,7.9,64.2,15.85
"		108",서울,2018-09-19,2.1,17.1,10.66
"		108",서울,2018-09-20,0,0,4.08
"		108",서울,2018-09-21,0.6,4.9,6.31
"		108",서울,2018-09-22,10.8,88.5,19.06
"		108",서울,2018-09-23,7.4,61.2,14.77
"		108",서울,2018-09-24,11,90.9,20.96
"		108",서울,2018-09-25,10,82.6,20.19
"		108",서울,2018-09-26,8.4,70,17.06
"		108",서울,2018-09-27,10.3,85.8,18.26
"		108",서울,2018-09-28,3.5,29.4,8.76
"		108",서울,2018-09-29,10.8,90.8,19.37
